id,name,passmark
gpu3819,Radeon R7 PRO A12-8830B,593
gpu3657,Radeon R7 PRO A12-8870,904
gpu3627,Radeon R7 PRO A12-8870E,946
gpu3662,Radeon R7 PRO A12-9800,877
gpu3645,Radeon R7 PRO A12-9800B,702
gpu3663,Radeon R7 PRO A12-9800E,942
gpu4072,Radeon R7 PRO A6-9500 2C+6G,781
gpu3382,Radeon R7 PRO A8-8650B,728
gpu3806,Radeon R7 PRO A8-8670E,1309
gpu3613,Radeon R7 PRO A8-9600,873
gpu3988,Radeon R7E,564
gpu3238,Radeon R8 M365DX,590
gpu3516,Radeon R8 M445DX,795
gpu3814,Radeon R8 M535DX,670
gpu2888,Radeon R9 255,1456
gpu3496,Radeon R9 260,3181
gpu3550,Radeon R9 270,4306
gpu2766,Radeon R9 270 / R7 370,4259
gpu2702,Radeon R9 270X,4907
gpu3465,Radeon R9 280,5579
gpu3466,Radeon R9 280X,6227
gpu3116,Radeon R9 285 / 380,5549
gpu4259,Radeon R9 290,8352
gpu2719,Radeon R9 290 / 390,8150
gpu4263,Radeon R9 290X,8659
gpu2697,Radeon R9 290X / 390X,8389
gpu2878,Radeon R9 295X2,8637
gpu3589,Radeon R9 350,2018
gpu3327,Radeon R9 360,3031
gpu3469,Radeon R9 370,4722
gpu3460,Radeon R9 380,6192
gpu3266,Radeon R9 380X,6228
gpu3464,Radeon R9 390,8982
gpu3467,Radeon R9 390X,9440
gpu3256,Radeon R9 Fury,9605
gpu3245,Radeon R9 Fury + Fury X,9741
gpu3634,Radeon R9 Fury X,10017
gpu2999,Radeon R9 M265X,1126
gpu3085,Radeon R9 M270X,1204
gpu3010,Radeon R9 M275,1114
gpu4329,Radeon R9 M275X,1537
gpu3035,Radeon R9 M275X / M375,1574
gpu3096,Radeon R9 M280X,813
gpu2918,Radeon R9 M290X,3226
gpu2985,Radeon R9 M295X,5150
gpu3479,Radeon R9 M360,1837
gpu3463,Radeon R9 M365X,1481
gpu3299,Radeon R9 M370X,1529
gpu3263,Radeon R9 M375,957
gpu3337,Radeon R9 M375X,1720
gpu3339,Radeon R9 M380,2770
gpu3383,Radeon R9 M385,2060
gpu3378,Radeon R9 M385X,1993
gpu3405,Radeon R9 M390X,3346
gpu3346,Radeon R9 M395,5023
gpu3340,Radeon R9 M395X,5194
gpu3606,Radeon R9 M470,2330
gpu3574,Radeon R9 M470X,3244
gpu3726,Radeon R9 M485X,3660
gpu3557,Radeon RX 460,4112
gpu3558,Radeon RX 470/570,8040
gpu3533,Radeon RX 480,8649
gpu4420,Radeon RX 5300,7661
gpu4325,Radeon RX 5300M,4307
gpu3854,Radeon RX 540,1878
gpu3761,Radeon RX 550,2704
gpu4164,Radeon RX 5500,8850
gpu4174,Radeon RX 5500 XT,9178
gpu4193,Radeon RX 5500M,5425
gpu4069,Radeon RX 550X,2280
gpu3708,Radeon RX 560,3645
gpu4205,Radeon RX 5600,11507
gpu4640,Radeon RX 5600 OEM,12229
gpu4186,Radeon RX 5600 XT,13758
gpu4217,Radeon RX 5600M,8372
gpu3955,Radeon RX 560X,3194
gpu4107,Radeon RX 5700,14586
gpu4111,Radeon RX 5700 XT,16762
gpu4114,Radeon RX 5700 XT 50th Anniversary,16617
gpu4179,Radeon RX 570X,1923
gpu3736,Radeon RX 580,8894
gpu4049,Radeon RX 580 2048SP,7742
gpu4055,Radeon RX 580X,7798
gpu4025,Radeon RX 590,9487
gpu4939,Radeon RX 6300,6544
gpu4168,Radeon RX 640,1951
gpu4536,Radeon RX 6400,7468
gpu4843,Radeon RX 6500,7713
gpu4488,Radeon RX 6500 XT,9487
gpu4599,Radeon RX 6500M,7862
gpu4941,Radeon RX 6550M,9668
gpu4465,Radeon RX 6600,15125
gpu4444,Radeon RX 6600 XT,16465
gpu4449,Radeon RX 6600M,13608
gpu4755,Radeon RX 6600S,14896
gpu4541,Radeon RX 6650 XT,17419
gpu4557,Radeon RX 6650M,13676
gpu4564,Radeon RX 6700,18756
gpu4369,Radeon RX 6700 XT,19871
gpu4458,Radeon RX 6700M,13283
gpu4510,Radeon RX 6700S,14901
gpu4543,Radeon RX 6750 XT,20898
gpu4314,Radeon RX 6800,22322
gpu4312,Radeon RX 6800 XT,25102
gpu4415,Radeon RX 6800M,13135
gpu4542,Radeon RX 6800S,15535
gpu4511,Radeon RX 6850M,12274
gpu4574,Radeon RX 6850M XT,18329
gpu4322,Radeon RX 6900 XT,26961
gpu4540,Radeon RX 6950 XT,28484
gpu4832,Radeon RX 7600,16114
gpu4964,Radeon RX 7600M,3940
gpu4844,Radeon RX 7600M XT,10438
gpu4835,Radeon RX 7600S,13814
gpu4919,Radeon RX 7700 XT,21614
gpu4887,Radeon RX 7700S,15028
gpu4917,Radeon RX 7800 XT,23839
gpu4906,Radeon RX 7900 GRE,24853
gpu4646,Radeon RX 7900 XT,28858
gpu4644,Radeon RX 7900 XTX,31003
gpu4946,Radeon RX 7900M,22760
gpu4066,Radeon RX Vega 10,1646
gpu4669,Radeon RX Vega 10 Ryzen 7 3700U,1517
gpu4672,Radeon RX Vega 10 Ryzen 7 3750H,1826
gpu4747,Radeon RX Vega 10 Ryzen 7 PRO 3700U w/,1585
gpu3893,Radeon RX Vega 11,2119
gpu4131,Radeon RX Vega 11 PRD,2401
gpu4338,Radeon RX Vega 11 Processor,1828
gpu4745,Radeon RX Vega 11 Ryzen 5 3350G,1572
gpu4671,Radeon RX Vega 11 Ryzen 5 3400G,2162
gpu4754,Radeon RX Vega 11 Ryzen 5 3400GE,2056
gpu3821,Radeon RX Vega 56,13388
gpu3808,Radeon RX Vega 64,14475
gpu4012,Radeon RX Vega 8,1487
gpu3915,Radeon RX Vega M GH,6580
gpu3903,Radeon RX Vega M GL,3606
gpu4157,Radeon RX Vega11,1605
gpu4965,Radeon RX Vega11 Ryzen 7 3750H,1714
gpu4730,Radeon RX Vega11 Ryzen 7 Microsoft Surface Edition,1356
gpu4290,Radeon RX590 GME,8538
gpu4688,Radeon Ryzen 3 3250U,807
gpu4654,Radeon Ryzen 3 5300U,1577
gpu4698,Radeon Ryzen 3 5425U,1597
gpu4816,Radeon Ryzen 3 7330U,1723
gpu4811,Radeon Ryzen 3 PRO 4355GE,1431
gpu4517,Radeon Ryzen 3 PRO 5450U,1781
gpu4779,Radeon Ryzen 3 PRO 7330U,2126
gpu4686,Radeon Ryzen 5 3450U,1056
gpu4494,Radeon Ryzen 5 4600GE with Radeon Graphics,1792
gpu4660,Radeon Ryzen 5 5500U,2124
gpu4555,Radeon Ryzen 5 5560U,2007
gpu4744,Radeon Ryzen 5 5600GE,2519
gpu4459,Radeon Ryzen 5 5600H,2418
gpu4453,Radeon Ryzen 5 5600U,2091
gpu4666,Radeon Ryzen 5 5625U,2167
gpu4674,Radeon Ryzen 5 6600H,4014
gpu4681,Radeon Ryzen 5 6600HS Creator Edition,3851
gpu4675,Radeon Ryzen 5 6600U,3565
gpu4728,Radeon Ryzen 5 7530U,2239
gpu4808,Radeon Ryzen 5 7535HS,4155
gpu4837,Radeon Ryzen 5 7535U,3833
gpu4714,Radeon Ryzen 5 7600 6-Core,1988
gpu4647,Radeon Ryzen 5 7600X 6-Core,1732
gpu4382,Radeon Ryzen 5 Microsoft Surface Edition,2091
gpu4815,Radeon Ryzen 5 PRO 4655G,2375
gpu4904,Radeon Ryzen 5 PRO 4655GE,2361
gpu4485,Radeon Ryzen 5 PRO 5650G,2296
gpu4463,Radeon Ryzen 5 PRO 5650GE,2287
gpu4743,Radeon Ryzen 5 PRO 5675U,1810
gpu4677,Radeon Ryzen 5 PRO 6650U,3674
gpu4670,Radeon Ryzen 7 3700U,1433
gpu4357,Radeon Ryzen 7 4700G,2595
gpu4387,Radeon Ryzen 7 4700GE,2610
gpu4349,Radeon Ryzen 7 4700U,2052
gpu4348,Radeon Ryzen 7 4800H,3758
gpu4362,Radeon Ryzen 7 4800HS,4393
gpu4356,Radeon Ryzen 7 4800U,2300
gpu4650,Radeon Ryzen 7 5700U,2289
gpu4452,Radeon Ryzen 7 5800H,2772
gpu4462,Radeon Ryzen 7 5800HS,2687
gpu4464,Radeon Ryzen 7 5800U,2404
gpu4668,Radeon Ryzen 7 5825U,2395
gpu4657,Radeon Ryzen 7 6800H,5432
gpu4661,Radeon Ryzen 7 6800HS,6566
gpu4697,Radeon Ryzen 7 6800HS Creator Edition,5385
gpu4648,Radeon Ryzen 7 6800U,4546
gpu4717,Radeon Ryzen 7 7700 8-Core,1722
gpu4651,Radeon Ryzen 7 7700X 8-Core,2324
gpu4771,Radeon Ryzen 7 7730U,2499
gpu4764,Radeon Ryzen 7 7735H,5609
gpu4692,Radeon Ryzen 7 7735HS,5378
gpu4803,Radeon Ryzen 7 7735U,5183
gpu4722,Radeon Ryzen 7 7736U,5790
gpu4790,Radeon Ryzen 7 7800X3D 8-Core,1738
gpu4386,Radeon Ryzen 7 Microsoft Surface Edition,2277
gpu4347,Radeon Ryzen 7 PRO 4750G,2601
gpu4371,Radeon Ryzen 7 PRO 4750GE,2294
gpu4354,Radeon Ryzen 7 PRO 4750U,2047
gpu4725,Radeon Ryzen 7 PRO 5875U,1967
gpu4685,Radeon Ryzen 7 PRO 6850H,5756
gpu4691,Radeon Ryzen 7 PRO 6850HS,5212
gpu4662,Radeon Ryzen 7 PRO 6850U,5173
gpu4708,Radeon Ryzen 7 PRO 6860Z,4636
gpu4778,Radeon Ryzen 7 PRO 7730U,2516
gpu4825,Radeon Ryzen 7 PRO 7745 8-Core,1486
gpu4361,Radeon Ryzen 9 4900H,2561
gpu4359,Radeon Ryzen 9 4900HS,7418
gpu4680,Radeon Ryzen 9 6900HS,7515
gpu4653,Radeon Ryzen 9 6900HX,5293
gpu4716,Radeon Ryzen 9 7900 12-Core,2711
gpu4659,Radeon Ryzen 9 7900X 12-Core,3094
gpu4652,Radeon Ryzen 9 7950X 16-Core,5304
gpu4761,Radeon Ryzen 9 7950X3D 16-Core,1646
gpu4729,Radeon Ryzen 9 PRO 6950HS,4558
gpu4826,Radeon Ryzen 9 PRO 7945 12-Core,1731
gpu4901,Radeon Ryzen Embedded R2514,1482
gpu4907,Radeon Ryzen Embedded R2544,1864
gpu4544,Radeon Ryzen Embedded V2516,1527
gpu4375,Radeon Ryzen Embedded V2718,1998
gpu4389,Radeon Ryzen Embedded V2748,1842
gpu4071,Radeon Sky 500,4763
gpu3473,Radeon TM R9 A360,2105
gpu1751,Radeon VE,2
gpu4074,Radeon Vega 10,1568
gpu3857,Radeon Vega 10 Mobile,1481
gpu4727,Radeon Vega 10 Ryzen 7 PRO 3700U w/,1621
gpu4136,Radeon Vega 11,1821
gpu4770,Radeon Vega 11 Ryzen 5 PRO 3350G,2023
gpu4724,Radeon Vega 11 Ryzen 5 PRO 3400G,1960
gpu4703,Radeon Vega 11 Ryzen 5 PRO 3400GE w/,1854
gpu4260,Radeon Vega 2,506
gpu3926,Radeon Vega 3,891
gpu4690,Radeon Vega 3 3020e,604
gpu4700,Radeon Vega 3 Athlon 3000G,1019
gpu4664,Radeon Vega 3 Athlon 300GE,1044
gpu4734,Radeon Vega 3 Athlon 300U,891
gpu4812,Radeon Vega 3 Athlon 320GE,714
gpu4694,Radeon Vega 3 Athlon Gold 3150U,594
gpu4701,Radeon Vega 3 Athlon Silver 3050e,552
gpu4707,Radeon Vega 3 Athlon Silver 3050U,855
gpu3871,Radeon Vega 3 Mobile,1025
gpu4693,Radeon Vega 3 Ryzen 3 3200U,843
gpu4696,Radeon Vega 3 Ryzen 3 3250U,823
gpu4777,Radeon Vega 3 Ryzen Embedded R1305G,358
gpu4687,Radeon Vega 3 Ryzen Embedded R1505G,771
gpu3937,Radeon Vega 6,1309
gpu4746,Radeon Vega 6 Ryzen 3 3300U,1301
gpu4678,Radeon Vega 6 Ryzen 3 3350U,1526
gpu4715,Radeon Vega 6 Ryzen 3 PRO 3300U w/,1403
gpu3895,Radeon Vega 8,1585
gpu3845,Radeon Vega 8 Mobile,1414
gpu4673,Radeon Vega 8 Ryzen 3 3200G,1938
gpu4753,Radeon Vega 8 Ryzen 3 PRO 3200G,1741
gpu4842,Radeon Vega 8 Ryzen 3 PRO 3200GE w/,1622
gpu4709,Radeon Vega 8 Ryzen 5 3450U,1236
gpu4667,Radeon Vega 8 Ryzen 5 3500U,1397
gpu4663,Radeon Vega 8 Ryzen 5 3550H,1661
gpu4695,Radeon Vega 8 Ryzen 5 PRO 3500U w/,1405
gpu4156,Radeon Vega 9,1581
gpu4805,Radeon Vega 9 Ryzen 5 3550H,1287
gpu4742,Radeon Vega 9 Ryzen 5 Microsoft Surface Edition,1491
gpu3775,Radeon Vega Frontier Edition,13388
gpu4050,Radeon VII,16736
gpu609,Radeon X1050,49
gpu610,Radeon X1200,32
gpu611,Radeon X1250,37
gpu612,Radeon X1270,31
gpu154,Radeon X1300,58
gpu159,Radeon X1300 PRO,84
gpu613,Radeon X1550,66
gpu1752,Radeon X1550 64-bit,47
gpu1753,Radeon X1600,49
gpu2494,Radeon X1600 Pro,98
gpu1755,Radeon X1600 Pro / X1300XT,69
gpu2493,Radeon X1600 XT,115
gpu1756,Radeon X1650 GTO,74
gpu614,Radeon X1650 Pro,84
gpu1757,Radeon X1650 SE,71
gpu2206,Radeon X1700 Targa Edition,116
gpu1760,Radeon X1800 GTO,140
gpu1761,Radeon X1900 CrossFire Edition,137
gpu1762,Radeon X1900 GT,145
gpu1763,Radeon X1950 CrossFire Edition,151
gpu615,Radeon X1950 GT,106
gpu1764,Radeon X1950 Pro,112
gpu1765,RADEON X300SE,38
gpu1766,RADEON X550,50
gpu1767,RADEON X550XT,56
gpu1768,Radeon X550XTX,70
gpu1769,RADEON X600 256MB HyperMemory,56
gpu161,RADEON X600 PRO,67
gpu155,RADEON X600 SE,49
gpu1772,RADEON X600XT,91
gpu1773,RADEON X700,72
gpu1774,RADEON X700 PRO,75
gpu1775,RADEON X700 SE,71
gpu618,RADEON X800 GT,84
gpu1777,RADEON X800 GTO,114
gpu1778,RADEON X800 PRO,64
gpu1779,RADEON X800 PRO/GTO,73
gpu1780,RADEON X800 SE,129
gpu619,RADEON X800 XL,69
gpu81,RADEON X800 XT,97
gpu1781,RADEON X800 XT Platinum Edition,81
gpu1782,RADEON X800GT,79
gpu620,RADEON X850 PRO,72
gpu1784,RADEON X850 XT,81
gpu621,RADEON X850 XT Platinum Edition,81
gpu622,Radeon Xpress 1100,34
gpu624,Radeon Xpress 1150,29
gpu625,Radeon Xpress 1200,35
gpu104,Radeon Xpress 1250,42
gpu626,Radeon Xpress 1270,26
gpu2830,Radeon Xpress 1300,52
gpu1785,Radeon Xpress 1300M,40
gpu627,RADEON XPRESS 200,29
gpu2875,RADEON XPRESS 200 CROSSFIRE,18
gpu628,RADEON XPRESS 200M,22
gpu4775,RadeonT 610M,1225
gpu4897,RadeonT 780M,6958
gpu4849,RadeonT RX 6850M XT,13847
gpu1788,Rage 128 Pro,1
gpu1790,RAGE 128 PRO AGP 4X TMDS,1
gpu1797,Rage Fury Pro/Xpert 2000 Pro,3
gpu3314,Red Hat QXL controller,31
gpu3577,RGH Drivers v3,11
gpu1665,RIVA TNT2 Model 64/Model 64 Pro,3
gpu1667,RIVA TNT2/TNT2 Pro,3
gpu4785,RTX 2000 Ada Generation Laptop GPU,15608
gpu4930,RTX 3000 Ada Generation Laptop GPU,18569
gpu4800,RTX 3500 Ada Generation Laptop GPU,20864
gpu4942,RTX 4000 Ada Generation,25226
gpu4819,RTX 4000 Ada Generation Laptop GPU,23870
gpu4801,RTX 4000 SFF Ada Generation,20529
gpu4958,RTX 4500 Ada Generation,22292
gpu4935,RTX 5000 Ada Generation,17923
gpu4807,RTX 5000 Ada Generation Laptop GPU,23535
gpu4768,RTX 6000 Ada Generation,23103
gpu4804,RTX A1000 6GB Laptop GPU,10005
gpu4558,RTX A1000 Laptop GPU,9547
gpu4477,RTX A2000,13777
gpu4533,RTX A2000 12GB,13645
gpu4553,RTX A2000 8GB Laptop GPU,10940
gpu4438,RTX A2000 Laptop GPU,10015
gpu4503,RTX A3000 12GB Laptop GPU,14532
gpu4414,RTX A3000 Laptop GPU,12506
gpu4394,RTX A4000,19330
gpu4421,RTX A4000 Laptop GPU,15531
gpu4514,RTX A4500,21775
gpu4565,RTX A4500 Laptop GPU,17603
gpu4649,RTX A500 Laptop GPU,6992
gpu4390,RTX A5000,22984
gpu4416,RTX A5000 Laptop GPU,15894
gpu4539,RTX A5500,21030
gpu4562,RTX A5500 Laptop GPU,17581
gpu4337,RTX A6000,22912
gpu1820,RV530 PRO,118
gpu4246,Ryzen 3 4300G with Radeon Graphics,2040
gpu4302,Ryzen 3 4300GE with Radeon Graphics,2257
gpu4232,Ryzen 3 4300U with Radeon Graphics,1348
gpu4436,Ryzen 3 5300G with Radeon Graphics,1940
gpu4434,Ryzen 3 5300GE with Radeon Graphics,2004
gpu4508,Ryzen 3 5300U with Radeon Graphics,1545
gpu4402,Ryzen 3 5400U with Radeon Graphics,1625
gpu4867,Ryzen 3 5425U with Radeon Graphics,1677
gpu4875,Ryzen 3 7330U with Radeon Graphics,1758
gpu4309,Ryzen 3 PRO 4200GE with Radeon Graphics,1748
gpu4240,Ryzen 3 PRO 4300U with Radeon Graphics,1542
gpu4230,Ryzen 3 Pro 4350G with Radeon Graphics,2163
gpu4244,Ryzen 3 PRO 4350GE with Radeon Graphics,1888
gpu4247,Ryzen 3 PRO 4450U with Radeon Graphics,1541
gpu4429,Ryzen 3 PRO 5350G with Radeon Graphics,2331
gpu4430,Ryzen 3 PRO 5350GE with Radeon Graphics,2238
gpu4437,Ryzen 3 PRO 5450U with Radeon Graphics,1601
gpu4872,Ryzen 3 PRO 5475U with Radeon Graphics,1431
gpu4877,Ryzen 3 PRO 7330U with Radeon Graphics,1984
gpu3930,Ryzen 5 2500U with Radeon Vega,1503
gpu4235,Ryzen 5 4500U with Radeon Graphics,1817
gpu4245,Ryzen 5 4600G with Radeon Graphics,2365
gpu4255,Ryzen 5 4600H with Radeon Graphics,2255
gpu4277,Ryzen 5 4600HS with Radeon Graphics,8370
gpu4237,Ryzen 5 4600U with Radeon Graphics,1887
gpu4506,Ryzen 5 5500U with Radeon Graphics,2008
gpu4578,Ryzen 5 5560U with Radeon Graphics,2114
gpu4406,Ryzen 5 5600G with Radeon Graphics,2579
gpu4435,Ryzen 5 5600GE with Radeon Graphics,2601
gpu4426,Ryzen 5 5600H with Radeon Graphics,2410
gpu4404,Ryzen 5 5600U with Radeon Graphics,2181
gpu4868,Ryzen 5 5625U with Radeon Graphics,1990
gpu4628,Ryzen 5 6600HS Creator Edition,3685
gpu4589,Ryzen 5 6600U with Radeon Graphics,3233
gpu4874,Ryzen 5 7530U with Radeon Graphics,2355
gpu4865,Ryzen 5 7535U with Radeon Graphics,3529
gpu4254,Ryzen 5 PRO 4400G with Radeon Graphics,2305
gpu4308,Ryzen 5 PRO 4400GE with Radeon Graphics,1441
gpu4239,Ryzen 5 PRO 4500U with Radeon Graphics,2007
gpu4229,Ryzen 5 Pro 4650G with Radeon Graphics,2414
gpu4289,Ryzen 5 PRO 4650GE with Radeon Graphics,2101
gpu4242,Ryzen 5 PRO 4650U with Radeon Graphics,1721
gpu4428,Ryzen 5 PRO 5650G with Radeon Graphics,2500
gpu4431,Ryzen 5 PRO 5650GE with Radeon Graphics,2458
gpu4407,Ryzen 5 PRO 5650U with Radeon Graphics,2054
gpu4871,Ryzen 5 PRO 5675U with Radeon Graphics,1732
gpu4638,Ryzen 5 PRO 6650U,3519
gpu4581,Ryzen 5 PRO 6650U with Radeon Graphics,3575
gpu4878,Ryzen 5 PRO 7530U with Radeon Graphics,2227
gpu3925,Ryzen 7 2700U with Radeon Vega,1617
gpu4307,Ryzen 7 4700G with Radeon Graphics,2186
gpu4292,Ryzen 7 4700GE with Radeon Graphics,2496
gpu4234,Ryzen 7 4700U with Radeon Graphics,2034
gpu4233,Ryzen 7 4800H with Radeon Graphics,2113
gpu4236,Ryzen 7 4800U with Radeon Graphics,2343
gpu4405,Ryzen 7 5700G with Radeon Graphics,2806
gpu4433,Ryzen 7 5700GE with Radeon Graphics,2656
gpu4507,Ryzen 7 5700U with Radeon Graphics,2247
gpu4398,Ryzen 7 5800H with Radeon Graphics,2747
gpu4401,Ryzen 7 5800HS with Radeon Graphics,3213
gpu4399,Ryzen 7 5800U with Radeon Graphics,2358
gpu4869,Ryzen 7 5825U with Radeon Graphics,2318
gpu4611,Ryzen 7 6800H,5247
gpu4584,Ryzen 7 6800H with Radeon Graphics,4921
gpu4629,Ryzen 7 6800HS,5237
gpu4590,Ryzen 7 6800HS Creator Edition,5345
gpu4582,Ryzen 7 6800HS with Radeon Graphics,6867
gpu4625,Ryzen 7 6800U,5006
gpu4588,Ryzen 7 6800U with Radeon Graphics,4844
gpu4876,Ryzen 7 7730U with Radeon Graphics,2399
gpu4864,Ryzen 7 7735HS with Radeon Graphics,5306
gpu4243,Ryzen 7 Extreme Edition,2226
gpu4231,Ryzen 7 Pro 4750G with Radeon Graphics,2681
gpu4288,Ryzen 7 PRO 4750GE with Radeon Graphics,2549
gpu4238,Ryzen 7 PRO 4750U with Radeon Graphics,2029
gpu4427,Ryzen 7 PRO 5750G with Radeon Graphics,2420
gpu4432,Ryzen 7 PRO 5750GE with Radeon Graphics,2546
gpu4403,Ryzen 7 PRO 5850U with Radeon Graphics,2266
gpu4870,Ryzen 7 PRO 5875U with Radeon Graphics,2067
gpu4585,Ryzen 7 PRO 6850HS with Radeon Graphics,3736
gpu4626,Ryzen 7 PRO 6850U,5580
gpu4579,Ryzen 7 PRO 6850U with Radeon Graphics,5042
gpu4630,Ryzen 7 PRO 6860Z,5076
gpu4587,Ryzen 7 PRO 6860Z with Radeon Graphics,4788
gpu4873,Ryzen 7 PRO 7730U with Radeon Graphics,2634
gpu4397,Ryzen 9 5900HS with Radeon Graphics,5570
gpu4396,Ryzen 9 5900HX with Radeon Graphics,2901
gpu4623,Ryzen 9 6900HS,8005
gpu4583,Ryzen 9 6900HS with Radeon Graphics,6331
gpu4624,Ryzen 9 6900HX,5415
gpu4607,Ryzen 9 6900HX with Radeon Graphics,4679
gpu4636,Ryzen 9 PRO 6950H,5758
gpu4586,Ryzen 9 PRO 6950HS with Radeon Graphics,5067
gpu4423,S3 5400EW,146
gpu1828,S3 Chrome 430 ULP,39
gpu1831,S3 Chrome S25 DDR2,18
gpu4535,S3 Chrome S27 DDR3,33
gpu1832,S3 Inc. Savage4,3
gpu1835,S3 ProSavageDDR,1
gpu1840,S3 SuperSavage/IXC 1014,1
gpu1853,SAPPHIRE RADEON 9000 ATLANTIS PRO,5
gpu1859,SAPPHIRE RADEON 9600 ATLANTIS,47
gpu1864,SAPPHIRE Radeon X1550,61
gpu1874,Sapphire RADEON X800 GT,112
gpu2720,Seria Mobility Radeon HD 3400,124
gpu3262,Seria Radeon HD 7700,1603
gpu1919,SUMO 9640,650
gpu1920,SUMO 9644,465
gpu1922,SUMO 964A,497
gpu4576,Surface Duo Adreno 640 GPU,592
gpu4442,T1000,7662
gpu4513,T1000 8GB,7619
gpu4422,T1200 Laptop GPU,7818
gpu4446,T400,3625
gpu4512,T400 4GB,3692
gpu4335,T500,3708
gpu4520,T550 Laptop GPU,4822
gpu4439,T600,6457
gpu4424,T600 Laptop GPU,7100
gpu4077,TENSOR 1.0 Driver Intel HD 630,1299
gpu1669,Tesla C2050,3175
gpu2515,Tesla C2050 / C2070,3428
gpu1670,Tesla C2070,2839
gpu1671,Tesla C2075,3016
gpu4496,Tesla K20m,4330
gpu4498,Tesla K20Xm,2917
gpu4545,Tesla K40c,4494
gpu4476,Tesla K40m,3281
gpu4448,Tesla K80,6210
gpu4095,Tesla M10,3490
gpu2800,Tesla M2070-Q,1305
gpu4395,Tesla M40,10182
gpu4450,Tesla M40 24GB,10474
gpu3875,Tesla M6,7509
gpu3774,Tesla M60,7770
gpu4039,Tesla P100-PCIE-16GB,7225
gpu4631,Tesla P4,8718
gpu4548,Tesla P40,11395
gpu4222,Tesla T10,12650
gpu4211,Tesla T4,10762
gpu4226,Tesla V100-PCIE-16GB,12983
gpu4029,TITAN RTX,19948
gpu3859,TITAN V,19783
gpu4005,TITAN V CEO Edition,16987
gpu3863,TITAN Xp COLLECTORS EDITION,19355
gpu3578,TRINITY DEVASTATOR MOBILE,699
gpu3505,TRINITY SCRAPPER MOBILE,498
gpu3421,V9560XT,6
gpu1674,Vanta/Vanta LT,3
gpu1949,VIA Chrome9 HC IGP,4
gpu1950,VIA Chrome9 HC IGP Family,3
gpu1951,VIA Chrome9 HC IGP Family WDDM,3
gpu1952,VIA Chrome9 HC IGP Prerelease WDDM 1.1,2
gpu1953,VIA Chrome9 HC IGP WDDM,2
gpu1954,VIA Chrome9 HC IGP WDDM 1.1,3
gpu1955,VIA Chrome9 HC3 IGP,2
gpu1957,VIA Chrome9 HCM IGP,1
gpu1960,VIA Chrome9 HD IGP,9
gpu4155,VIA/S3G C-645/640 GPU,132
gpu1962,VIA/S3G Chrome 645/640 GPU,109
gpu1965,VIA/S3G DeltaChrome IGP,3
gpu1968,VIA/S3G KM400/KN400,4
gpu1970,VIA/S3G UniChrome IGP,4
gpu1971,VIA/S3G UniChrome Pro IGP,4
gpu1973,VIA/S3G UniChromeII,5
gpu1977,VisionTek Radeon 7000,1
gpu2821,WinFast A250 LE,4
gpu2098,Xabre,5
gpu2101,XGI Volari Family v1.13.23.D_V,4
gpu3697,ZX Chrome 645/640 GPU,147
